Utility_Number,Utility_Name,State_FIPS,State_Name,NERC_Region_Code,NERC_Region_Long_Name,NERC_Region_Short_Name
16511,"Sac-Osage Electric Coop Inc",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
16518,"City of Sabetha - (KS)",20000,Kansas,7,Southwest Power Pool,SPP
16534,"Sacramento Municipal Util Dist",6000,California,8,Western Electricity Coordinating Council,WECC
16537,"Safe Harbor Water Power Corp",42000,Pennsylvania,5,Reliability First Corporation,RFC
16549,"City of Salamanca - (NY)",36000,New York,4,Northeast Power Coordinating Council,NPCC
16555,"Salem Electric - (OR)",41000,Oregon,8,Western Electricity Coordinating Council,WECC
16558,"City of Salem - (VA)",51000,Virginia,5,Reliability First Corporation,RFC
16561,"City of Sallisaw - (OK)",40000,Oklahoma,7,Southwest Power Pool,SPP
16565,"Salmon River Electric Coop Inc",16000,Idaho,8,Western Electricity Coordinating Council,WECC
16572,"Salt River Project",4000,Arizona,8,Western Electricity Coordinating Council,WECC
16587,"Salt River Electric Coop Corp",21000,Kentucky,5,Reliability First Corporation,RFC
16603,"San Luis Valley R E C, Inc",8000,Colorado,8,Western Electricity Coordinating Council,WECC
16604,"City of San Antonio - (TX)",48000,Texas,9,Texas Reliability Entity,TRE
16606,"Santee Electric Coop, Inc",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
16609,"San Diego Gas & Electric Co",6000,California,8,Western Electricity Coordinating Council,WECC
16611,"Access Energy Coop",19000,Iowa,6,Southeastern Electric Reliability Council,SERC
16612,"City & County of San Francisco",6000,California,8,Western Electricity Coordinating Council,WECC
16613,"Sam Houston Electric Coop Inc",48000,Texas,6,Southeastern Electric Reliability Council,SERC
16616,"San Isabel Electric Assn, Inc",8000,Colorado,8,Western Electricity Coordinating Council,WECC
16622,"San Miguel Power Assn, Inc",8000,Colorado,8,Western Electricity Coordinating Council,WECC
16624,"San Miguel Electric Coop, Inc",48000,Texas,9,Texas Reliability Entity,TRE
16627,"San Patricio Electric Coop Inc",48000,Texas,9,Texas Reliability Entity,TRE
16628,"City of Sanborn - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
16629,"Sand Mountain Electric Coop",1000,Alabama,6,Southeastern Electric Reliability Council,SERC
16638,"San Bernard Electric Coop, Inc",48000,Texas,9,Texas Reliability Entity,TRE
16649,"Sangre De Cristo Elec Assn Inc",8000,Colorado,8,Western Electricity Coordinating Council,WECC
16655,"City of Santa Clara - (CA)",6000,California,8,Western Electricity Coordinating Council,WECC
16674,"Satilla Rural Elec Member Corporation",13000,Georgia,6,Southeastern Electric Reliability Council,SERC
16679,"City of Sauk Centre - (MN)",27000,Minnesota,3,Midwest Reliability Organization,MRO
16740,"Scenic Rivers Energy Coop",55000,Wisconsin,3,Midwest Reliability Organization,MRO
16751,"Three Rivers Electric Coop",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
16759,"Sheridan Electric Coop, Inc",30000,Montana,3,Midwest Reliability Organization,MRO
16778,"City of Schuyler - (NE)",31000,Nebraska,3,Midwest Reliability Organization,MRO
16805,"SEMO Electric Cooperative",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
16821,"Sam Rayburn Municipal Pwr Agny",48000,Texas,6,Southeastern Electric Reliability Council,SERC
16829,"City of Scottsboro",1000,Alabama,6,Southeastern Electric Reliability Council,SERC
16830,"City of Scottsburg - (IN)",18000,Indiana,5,Reliability First Corporation,RFC
16840,"Calpine Energy Solutions, LLC",6000,California,8,Western Electricity Coordinating Council,WECC
16851,"SE-MA-NO Electric Coop",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
16852,"City of Seaford- (DE)",10000,Delaware,5,Reliability First Corporation,RFC
16854,"Heartland Rural Elec Coop, Inc",20000,Kansas,7,Southwest Power Pool,SPP
16865,"Sawnee Electric Membership Corporation",13000,Georgia,6,Southeastern Electric Reliability Council,SERC
16868,"City of Seattle - (WA)",53000,Washington,8,Western Electricity Coordinating Council,WECC
16900,"City of Seguin - (TX)",48000,Texas,9,Texas Reliability Entity,TRE
16920,"Sedgwick County El Coop Assn Inc",20000,Kansas,7,Southwest Power Pool,SPP
16921,"City of Seneca - (SC)",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
16922,"City of Seneca - (KS)",20000,Kansas,7,Southwest Power Pool,SPP
16930,"Sequachee Valley Electric Coop",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
16932,"City of Sergeant Bluff - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
16949,"Sevier County Electric System",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
16953,"City of Seward - (NE)",31000,Nebraska,3,Midwest Reliability Organization,MRO
16955,"City of Seward - (AK)",2000,Alaska,1,Alaska,AK
16971,"Shakopee Public Utilities Comm",27000,Minnesota,3,Midwest Reliability Organization,MRO
17008,"Sharyland Utilities LP",48000,Texas,9,Texas Reliability Entity,TRE
17011,"Shawano Municipal Utilities",55000,Wisconsin,5,Reliability First Corporation,RFC
17028,"City of Sheboygan Falls - (WI)",55000,Wisconsin,5,Reliability First Corporation,RFC
17033,"Sheffield Utilities",1000,Alabama,6,Southeastern Electric Reliability Council,SERC
17037,"City of Shelby - (NC)",37000,North Carolina,6,Southeastern Electric Reliability Council,SERC
17038,"RushShelby Energy",18000,Indiana,5,Reliability First Corporation,RFC
17040,"Shelby Electric Coop, Inc",17000,Illinois,5,Reliability First Corporation,RFC
17043,"City of Shelby - (OH)",39000,Ohio,5,Reliability First Corporation,RFC
17044,"Shelby Energy Co-op, Inc",21000,Kentucky,6,Southeastern Electric Reliability Council,SERC
17047,"City of Shelbyville - (TN)",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
17066,"Shenandoah Valley Elec Coop",51000,Virginia,6,Southeastern Electric Reliability Council,SERC
17106,"Sho-Me Power Electric Coop",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
17127,"Town of Shrewsbury - (MA)",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
17141,"City of Sibley - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
17149,"City of Sidney - (NE)",31000,Nebraska,8,Western Electricity Coordinating Council,WECC
17166,"Sierra Pacific Power Co",32000,Nevada,8,Western Electricity Coordinating Council,WECC
17177,"City of Sikeston - (MO)",29000,Missouri,7,Southwest Power Pool,SPP
17184,"City of Siloam Springs - (AR)",5000,Arkansas,7,Southwest Power Pool,SPP
17252,"Singing River Elec Pwr Assn",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
17260,"North West Rural Electric Coop",19000,Iowa,3,Midwest Reliability Organization,MRO
17261,"Slope Electric Coop Inc",38000,North Dakota,3,Midwest Reliability Organization,MRO
17264,"City of Sioux Center",19000,Iowa,3,Midwest Reliability Organization,MRO
17265,"City of Sioux Falls - (SD)",46000,South Dakota,3,Midwest Reliability Organization,MRO
17267,"Sioux Valley SW Elec Coop",46000,South Dakota,3,Midwest Reliability Organization,MRO
17271,"City & Borough of Sitka - (AK)",2000,Alaska,1,Alaska,AK
17279,"PUD No 1 of Skamania Co",53000,Washington,-9999,Missing,Missing
17290,"Slash Pine Elec Member Corp",13000,Georgia,6,Southeastern Electric Reliability Council,SERC
17320,"Sleepy Eye Public Utility Comm",27000,Minnesota,3,Midwest Reliability Organization,MRO
17324,"Slinger Utilities",55000,Wisconsin,11,Midcontinent Independent System Operator,MISO
17451,"Town of Smithfield - (NC)",37000,North Carolina,6,Southeastern Electric Reliability Council,SERC
17452,"City of Smithville - (TN)",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
17457,"Town of Smyrna - (DE)",10000,Delaware,5,Reliability First Corporation,RFC
17470,"PUD 1 of Snohomish County",53000,Washington,8,Western Electricity Coordinating Council,WECC
17492,"Socorro Electric Coop, Inc",35000,New Mexico,8,Western Electricity Coordinating Council,WECC
17512,"Village of Solvay - (NY)",36000,New York,4,Northeast Power Coordinating Council,NPCC
17513,"Southern California P P A",6000,California,8,Western Electricity Coordinating Council,WECC
17534,"South Alabama Elec Coop, Inc",1000,Alabama,6,Southeastern Electric Reliability Council,SERC
17539,"South Carolina Electric&Gas Company",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
17540,"South Central Ark El Coop, Inc",5000,Arkansas,6,Southeastern Electric Reliability Council,SERC
17543,"South Carolina Public Service Authority",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
17548,"South Central Public Pwr Dist",31000,Nebraska,7,Southwest Power Pool,SPP
17549,"South Jersey Energy Company",34000,New Jersey,5,Reliability First Corporation,RFC
17550,"South Central Electric Assn",27000,Minnesota,3,Midwest Reliability Organization,MRO
17554,"South Carolina Genertg Co, Inc",45000,South Carolina,6,Southeastern Electric Reliability Council,SERC
17560,"Town of South Hadley - (MA)",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
17561,"South Plains Electric Coop Inc",48000,Texas,9,Texas Reliability Entity,TRE
17562,"City of South Haven - (MI)",26000,Michigan,5,Reliability First Corporation,RFC
17564,"South Kentucky Rural  Electric Coop Corp",21000,Kentucky,5,Reliability First Corporation,RFC
17565,"South Louisiana Elec Coop Assn",22000,Louisiana,6,Southeastern Electric Reliability Council,SERC
17568,"Cooperative Energy",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
17569,"City of South Norwalk - (CT)",9000,Connecticut,4,Northeast Power Coordinating Council,NPCC
17572,"South River Elec Member Corp",37000,North Carolina,6,Southeastern Electric Reliability Council,SERC
17577,"City of South Sioux City",31000,Nebraska,3,Midwest Reliability Organization,MRO
17583,"South Texas Electric Coop, Inc",48000,Texas,9,Texas Reliability Entity,TRE
17585,"Southeastern IL Elec Coop, Inc",17000,Illinois,5,Reliability First Corporation,RFC
17592,"Southeast Colorado Power Assn",8000,Colorado,8,Western Electricity Coordinating Council,WECC
17599,"Southeastern Indiana R E M C",18000,Indiana,5,Reliability First Corporation,RFC
17603,"Southeastern Electric Coop Inc - (OK)",40000,Oklahoma,7,Southwest Power Pool,SPP
17609,"Southern California Edison Co",6000,California,8,Western Electricity Coordinating Council,WECC
17612,"Bear Valley Electric Service",6000,California,8,Western Electricity Coordinating Council,WECC
17622,"Southern Electric Gen Co",1000,Alabama,6,Southeastern Electric Reliability Council,SERC
17631,"Southern Illinois Elec Coop",17000,Illinois,5,Reliability First Corporation,RFC
17632,"Southern Illinois Power Coop",17000,Illinois,6,Southeastern Electric Reliability Council,SERC
17633,"Southern Indiana Gas & Elec Co",18000,Indiana,5,Reliability First Corporation,RFC
17637,"Southern Maryland Elec Coop Inc",24000,Maryland,5,Reliability First Corporation,RFC
17642,"Southern Public Power District",31000,Nebraska,3,Midwest Reliability Organization,MRO
17643,"Southern Iowa Elec Coop, Inc",19000,Iowa,6,Southeastern Electric Reliability Council,SERC
17646,"Southern Pine Elec Coop, Inc",1000,Alabama,6,Southeastern Electric Reliability Council,SERC
17647,"Southern Pine Elec Power Assn",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
17671,"Southwest Arkansas E C C",48000,Texas,6,Southeastern Electric Reliability Council,SERC
17681,"Southwest Rural Elec Assn Inc",40000,Oklahoma,7,Southwest Power Pool,SPP
17683,"Southwest Mississippi E P A",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
17684,"Southwest Louisiana E M C",22000,Louisiana,6,Southeastern Electric Reliability Council,SERC
17692,"Southwest Public Power Dist",31000,Nebraska,3,Midwest Reliability Organization,MRO
17693,"Southwest Texas Elec Coop, Inc",48000,Texas,9,Texas Reliability Entity,TRE
17694,"Southwest Tennessee E M C",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
17697,"Southwestern Electric Coop Inc - (IL)",17000,Illinois,6,Southeastern Electric Reliability Council,SERC
17698,"Southwestern Electric Power Co",40000,Oklahoma,7,Southwest Power Pool,SPP
17710,"Spark Energy, LP",48000,Texas,9,Texas Reliability Entity,TRE
17715,"Southwestern Electric Coop Inc - (NM)",35000,New Mexico,8,Western Electricity Coordinating Council,WECC
17716,"Southwestern Power Administration",40000,Oklahoma,7,Southwest Power Pool,SPP
17718,"Southwestern Public Service Co",48000,Texas,7,Southwest Power Pool,SPP
17732,"Spanish Fork City Corporation",49000,Utah,8,Western Electricity Coordinating Council,WECC
17740,"City of Sparta",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
17783,"City of Spencer - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
17826,"Springer Electric Coop, Inc",35000,New Mexico,8,Western Electricity Coordinating Council,WECC
17828,"City of Springfield - (IL)",17000,Illinois,6,Southeastern Electric Reliability Council,SERC
17829,"City of Springfield - (TN)",47000,Tennessee,6,Southeastern Electric Reliability Council,SERC
17832,"Snapping Shoals El Member Corp",13000,Georgia,6,Southeastern Electric Reliability Council,SERC
17833,"City Utilities of Springfield - (MO)",29000,Missouri,7,Southwest Power Pool,SPP
17839,"City of Springfield - (OR)",41000,Oregon,8,Western Electricity Coordinating Council,WECC
17845,"City of Springville - (UT)",49000,Utah,8,Western Electricity Coordinating Council,WECC
17858,"Square Butte Electric Coop",38000,North Dakota,3,Midwest Reliability Organization,MRO
17860,"City of St Charles - (IL)",17000,Illinois,5,Reliability First Corporation,RFC
17868,"St Croix Electric Coop",55000,Wisconsin,3,Midwest Reliability Organization,MRO
17874,"City of St George",49000,Utah,8,Western Electricity Coordinating Council,WECC
17876,"City of St James - (MN)",27000,Minnesota,3,Midwest Reliability Organization,MRO
17891,"City of St Marys - (OH)",39000,Ohio,5,Reliability First Corporation,RFC
17896,"City of Shasta Lake - (CA)",6000,California,8,Western Electricity Coordinating Council,WECC
17899,"City of St Paul - (NE)",31000,Nebraska,3,Midwest Reliability Organization,MRO
17900,"City of Saint Peter",27000,Minnesota,3,Midwest Reliability Organization,MRO
17979,"Stanton County Public Pwr Dist",31000,Nebraska,7,Southwest Power Pool,SPP
17983,"City of Staples- (MN)",27000,Minnesota,3,Midwest Reliability Organization,MRO
18004,"City of Starke - (FL)",12000,Florida,12,Florida Reliability Coordinating Council,FRCC
18006,"City of Starkville",28000,Mississippi,6,Southeastern Electric Reliability Council,SERC
18019,"Stearns Cooperative Elec Assn",27000,Minnesota,3,Midwest Reliability Organization,MRO
18022,"City of Statesville - (NC)",37000,North Carolina,6,Southeastern Electric Reliability Council,SERC
18047,"Steele-Waseca Cooperative Electric",27000,Minnesota,3,Midwest Reliability Organization,MRO
18051,"Town of Steilacoom",53000,Washington,8,Western Electricity Coordinating Council,WECC
18085,"South Central Power Company",39000,Ohio,5,Reliability First Corporation,RFC
18087,"Town of Sterling - (MA)",25000,Massachusetts,4,Northeast Power Coordinating Council,NPCC
18100,"Steuben County Rural E M C",18000,Indiana,5,Reliability First Corporation,RFC
18102,"Steuben Rural Elec Coop, Inc",36000,New York,4,Northeast Power Coordinating Council,NPCC
18125,"Stillwater Utilities Authority",40000,Oklahoma,7,Southwest Power Pool,SPP
18126,"City of Stilwell - (OK)",40000,Oklahoma,7,Southwest Power Pool,SPP
18177,"City of Story City - (IA)",19000,Iowa,3,Midwest Reliability Organization,MRO
18181,"City of Stoughton - (WI)",55000,Wisconsin,11,Midcontinent Independent System Operator,MISO
18193,"Strategic Energy LLC",42000,Pennsylvania,5,Reliability First Corporation,RFC
18199,"Swisher Electric Coop, Inc",48000,Texas,7,Southwest Power Pool,SPP
18203,"Tallapoosa River Elec Coop Inc",1000,Alabama,6,Southeastern Electric Reliability Council,SERC
18205,"Strawberry Water Users Assn",49000,Utah,8,Western Electricity Coordinating Council,WECC
18206,"Strawberry Electric Serv Dist",49000,Utah,8,Western Electricity Coordinating Council,WECC
18249,"City of Sturgeon Bay - (WI)",55000,Wisconsin,11,Midcontinent Independent System Operator,MISO
18252,"City of Sturgis",26000,Michigan,5,Reliability First Corporation,RFC
18260,"Surprise Valley Electrification",6000,California,8,Western Electricity Coordinating Council,WECC
18273,"City of Sullivan - (MO)",29000,Missouri,6,Southeastern Electric Reliability Council,SERC
18280,"Sulphur Springs Valley E C Inc",4000,Arizona,8,Western Electricity Coordinating Council,WECC
